33.49015 1.52094
33.49025 1.52094
33.49035 1.52082
33.49045 1.52069
33.49055 1.52057
33.49065 1.52044
33.49075 1.52044
33.49085 1.52032
33.49095 1.52007
33.49105 1.51994
33.49115 1.51982
33.49125 1.51969
33.49135 1.51957
33.49145 1.51932
33.49155 1.51907
33.49165 1.51894
33.49175 1.51869
33.49185 1.51857
33.49195 1.51832
33.49205 1.51807
33.49215 1.51782
33.49225 1.51769
33.49235 1.51744
33.49245 1.51732
33.49255 1.51707
33.49265 1.51682
33.49275 1.51669
33.49285 1.51644
33.49295 1.51632
33.49305 1.51619
33.49315 1.51594
33.49325 1.51582
33.49335 1.51557
33.49345 1.51544
33.49355 1.51532
33.49365 1.51519
33.49375 1.51507
33.49385 1.51494
33.49395 1.51482
33.49405 1.51469
33.49415 1.51469
33.49425 1.51457
33.49435 1.51457
33.49445 1.51457
33.49455 1.51444
33.49465 1.51444
33.49475 1.51444
33.49485 1.51444
33.49495 1.51444
33.49505 1.51444
33.49515 1.51444
33.49525 1.51444
33.49535 1.51444
33.49545 1.51444
33.49555 1.51444
33.49565 1.51444
33.49575 1.51444
33.49585 1.51444
33.49595 1.51444
33.49605 1.51444
33.49615 1.51444
33.49625 1.51444
33.49635 1.51444
33.49645 1.51457
33.49655 1.51457
33.49665 1.51457
33.49675 1.51457
33.49685 1.51457
33.49695 1.51469
33.49705 1.51469
33.49715 1.51469
33.49725 1.51469
33.49735 1.51469
33.49745 1.51482
33.49755 1.51482
33.49765 1.51494
33.49775 1.51494
33.49785 1.51507
33.49795 1.51519
33.49805 1.51519
33.49815 1.51544
33.49825 1.51557
33.49835 1.51557
33.49845 1.51569
33.49855 1.51594
33.49865 1.51607
33.49875 1.51619
33.49885 1.51644
33.49895 1.51657
33.49905 1.51682
33.49915 1.51707
33.49925 1.51719
33.49935 1.51744
33.49945 1.51769
33.49955 1.51782
33.49965 1.51807
33.49975 1.51832
33.49985 1.51844
33.49995 1.51869
33.50005 1.51894
33.50015 1.51919
33.50025 1.51932
33.50035 1.51957
33.50045 1.51982
33.50055 1.51994
33.50065 1.52019
33.50075 1.52032
33.50085 1.52057
33.50095 1.52069
33.50105 1.52094
33.50115 1.52107
33.50125 1.52119
33.50135 1.52144
33.50145 1.52157
33.50155 1.52169
33.50165 1.52194
33.50175 1.52207
33.50185 1.52219
33.50195 1.52232
33.50205 1.52257
33.50215 1.52269
33.50225 1.52282
33.50235 1.52307
33.50245 1.52319
33.50255 1.52332
33.50265 1.52357
33.50275 1.52369
33.50285 1.52382
33.50295 1.52407
33.50305 1.52419
33.50315 1.52444
33.50325 1.52457
33.50335 1.52482
33.50345 1.52494
33.50355 1.52519
33.50365 1.52532
33.50375 1.52557
33.50385 1.52582
33.50395 1.52607
33.50405 1.52619
33.50415 1.52644
33.50425 1.52669
33.50435 1.52682
33.50445 1.52707
33.50455 1.52719
33.50465 1.52744
33.50475 1.52757
33.50485 1.52782
33.50495 1.52794
33.50505 1.52807
33.50515 1.52832
33.50525 1.52844
33.50535 1.52857
33.50545 1.52869
33.50555 1.52882
33.50565 1.52894
33.50575 1.52907
33.50585 1.52919
33.50595 1.52932
33.50605 1.52944
33.50615 1.52957
33.50625 1.52969
33.50635 1.52982
33.50645 1.52982
33.50655 1.52994
33.50665 1.53007
33.50675 1.53007
33.50685 1.53019
33.50695 1.53032
33.50705 1.53032
33.50715 1.53044
33.50725 1.53057
33.50735 1.53057
33.50745 1.53069
33.50755 1.53069
33.50765 1.53082
33.50775 1.53082
33.50785 1.53094
33.50795 1.53107
33.50805 1.53107
33.50815 1.53119
33.50825 1.53119
33.50835 1.53132
33.50845 1.53144
33.50855 1.53144
33.50865 1.53157
33.50875 1.53157
33.50885 1.53169
33.50895 1.53169
33.50905 1.53182
33.50915 1.53182
33.50925 1.53182
33.50935 1.53194
33.50945 1.53194
33.50955 1.53207
33.50965 1.53207
33.50975 1.53207
33.50985 1.53207
33.50995 1.53207
33.51005 1.53207
33.51015 1.53207
33.51025 1.53207
33.51035 1.53207
33.51045 1.53207
33.51055 1.53194
33.51065 1.53194
33.51075 1.53182
33.51085 1.53182
33.51095 1.53169
33.51105 1.53157
33.51115 1.53157
33.51125 1.53144
33.51135 1.53132
33.51145 1.53119
33.51155 1.53107
33.51165 1.53082
33.51175 1.53069
33.51185 1.53057
33.51195 1.53032
33.51205 1.53007
33.51215 1.52994
33.51225 1.52969
33.51235 1.52944
33.51245 1.52919
33.51255 1.52894
33.51265 1.52857
33.51275 1.52832
33.51285 1.52807
33.51295 1.52769
33.51305 1.52744
33.51315 1.52707
33.51325 1.52669
33.51335 1.52644
33.51345 1.52607
33.51355 1.52569
33.51365 1.52532
33.51375 1.52494
33.51385 1.52469
33.51395 1.52432
33.51405 1.52394
33.51415 1.52357
33.51425 1.52319
33.51435 1.52282
33.51445 1.52257
33.51455 1.52219
33.51465 1.52194
33.51475 1.52157
33.51485 1.52119
33.51495 1.52094
33.51505 1.52069
33.51515 1.52044
33.51525 1.52019
33.51535 1.51994
33.51545 1.51969
33.51555 1.51957
33.51565 1.51932
33.51575 1.51919
33.51585 1.51907
33.51595 1.51894
33.51605 1.51882
33.51615 1.51882
33.51625 1.51869
33.51635 1.51869
33.51645 1.51869
33.51655 1.51869
33.51665 1.51869
33.51675 1.51882
33.51685 1.51882
33.51695 1.51894
33.51705 1.51894
33.51715 1.51907
33.51725 1.51919
33.51735 1.51932
33.51745 1.51944
33.51755 1.51969
33.51765 1.51982
33.51775 1.51994
33.51785 1.52019
33.51795 1.52044
33.51805 1.52057
33.51815 1.52082
33.51825 1.52107
33.51835 1.52132
33.51845 1.52157
33.51855 1.52182
33.51865 1.52207
33.51875 1.52232
33.51885 1.52257
33.51895 1.52282
33.51905 1.52307
33.51915 1.52319
33.51925 1.52344
33.51935 1.52369
33.51945 1.52394
33.51955 1.52419
33.51965 1.52432
33.51975 1.52457
33.51985 1.52482
33.51995 1.52494
33.52005 1.52519
33.52015 1.52532
33.52025 1.52544
33.52035 1.52557
33.52045 1.52569
33.52055 1.52582
33.52065 1.52594
33.52075 1.52594
33.52085 1.52607
33.52095 1.52607
33.52105 1.52607
33.52115 1.52607
33.52125 1.52607
33.52135 1.52594
33.52145 1.52582
33.52155 1.52582
33.52165 1.52569
33.52175 1.52557
33.52185 1.52544
33.52195 1.52519
33.52205 1.52507
33.52215 1.52482
33.52225 1.52469
33.52235 1.52444
33.52245 1.52419
33.52255 1.52394
33.52265 1.52369
33.52275 1.52344
33.52285 1.52319
33.52295 1.52294
33.52305 1.52269
33.52315 1.52244
33.52325 1.52207
33.52335 1.52182
33.52345 1.52157
33.52355 1.52119
33.52365 1.52094
33.52375 1.52069
33.52385 1.52044
33.52395 1.52019
33.52405 1.51994
33.52415 1.51969
33.52425 1.51944
33.52435 1.51932
33.52445 1.51907
33.52455 1.51894
33.52465 1.51869
33.52475 1.51857
33.52485 1.51844
33.52495 1.51832
33.52505 1.51807
33.52515 1.51794
33.52525 1.51782
33.52535 1.51782
33.52545 1.51769
33.52555 1.51757
33.52565 1.51744
33.52575 1.51744
33.52585 1.51732
33.52595 1.51732
33.52605 1.51719
33.52615 1.51719
33.52625 1.51707
33.52635 1.51707
33.52645 1.51707
33.52655 1.51694
33.52665 1.51694
33.52675 1.51682
33.52685 1.51682
33.52695 1.51669
33.52705 1.51669
33.52715 1.51657
33.52725 1.51644
33.52735 1.51644
33.52745 1.51632
33.52755 1.51632
33.52765 1.51619
33.52775 1.51607
33.52785 1.51607
33.52795 1.51594
33.52805 1.51582
33.52815 1.51569
33.52825 1.51569
33.52835 1.51557
33.52845 1.51544
33.52855 1.51532
33.52865 1.51519
33.52875 1.51519
33.52885 1.51507
33.52895 1.51494
33.52905 1.51482
33.52915 1.51469
33.52925 1.51457
33.52935 1.51444
33.52945 1.51444
33.52955 1.51432
33.52965 1.51419
33.52975 1.51407
33.52985 1.51407
33.52995 1.51394
33.53005 1.51394
33.53015 1.51382
33.53025 1.51382
33.53035 1.51369
33.53045 1.51369
33.53055 1.51369
33.53065 1.51369
33.53075 1.51369
33.53085 1.51357
33.53095 1.51369
33.53105 1.51357
33.53115 1.51369
33.53125 1.51369
33.53135 1.51369
33.53145 1.51369
33.53155 1.51382
33.53165 1.51394
33.53175 1.51394
33.53185 1.51407
33.53195 1.51419
33.53205 1.51432
33.53215 1.51444
33.53225 1.51457
33.53235 1.51469
33.53245 1.51482
33.53255 1.51494
33.53265 1.51507
33.53275 1.51532
33.53285 1.51544
33.53295 1.51557
33.53305 1.51569
33.53315 1.51594
33.53325 1.51607
33.53335 1.51619
33.53345 1.51632
33.53355 1.51657
33.53365 1.51669
33.53375 1.51682
33.53385 1.51694
33.53395 1.51707
33.53405 1.51719
33.53415 1.51732
33.53425 1.51744
33.53435 1.51757
33.53445 1.51769
33.53455 1.51782
33.53465 1.51794
33.53475 1.51794
33.53485 1.51807
33.53495 1.51819
33.53505 1.51819
33.53515 1.51832
33.53525 1.51832
33.53535 1.51832
33.53545 1.51844
33.53555 1.51844
33.53565 1.51844
33.53575 1.51844
33.53585 1.51844
33.53595 1.51844
33.53605 1.51857
33.53615 1.51857
33.53625 1.51857
33.53635 1.51857
33.53645 1.51857
33.53655 1.51857
33.53665 1.51857
33.53675 1.51857
33.53685 1.51857
33.53695 1.51857
33.53705 1.51869
33.53715 1.51869
33.53725 1.51869
33.53735 1.51869
33.53745 1.51869
33.53755 1.51869
33.53765 1.51869
33.53775 1.51869
33.53785 1.51869
33.53795 1.51869
33.53805 1.51869
33.53815 1.51869
33.53825 1.51869
33.53835 1.51857
33.53845 1.51857
33.53855 1.51857
33.53865 1.51844
33.53875 1.51844
33.53885 1.51832
33.53895 1.51832
33.53905 1.51819
33.53915 1.51807
33.53925 1.51794
33.53935 1.51782
33.53945 1.51769
33.53955 1.51757
33.53965 1.51744
33.53975 1.51719
33.53985 1.51707
33.53995 1.51682
33.54005 1.51669
33.54015 1.51644
33.54025 1.51619
33.54035 1.51607
33.54045 1.51582
33.54055 1.51557
33.54065 1.51544
33.54075 1.51519
33.54085 1.51494
33.54095 1.51469
33.54105 1.51457
33.54115 1.51432
33.54125 1.51419
33.54135 1.51394
33.54145 1.51382
33.54155 1.51357
33.54165 1.51344
33.54175 1.51332
33.54185 1.51332
33.54195 1.51319
33.54205 1.51319
33.54215 1.51307
33.54225 1.51307
33.54235 1.51307
33.54245 1.51319
33.54255 1.51319
33.54265 1.51332
33.54275 1.51344
33.54285 1.51357
33.54295 1.51382
33.54305 1.51394
33.54315 1.51419
33.54325 1.51444
33.54335 1.51482
33.54345 1.51507
33.54355 1.51544
33.54365 1.51582
33.54375 1.51619
33.54385 1.51657
33.54395 1.51707
33.54405 1.51744
33.54415 1.51794
33.54425 1.51832
33.54435 1.51882
33.54445 1.51932
33.54455 1.51982
33.54465 1.52032
33.54475 1.52082
33.54485 1.52132
33.54495 1.52182
33.54505 1.52232
33.54515 1.52269
33.54525 1.52319
33.54535 1.52369
33.54545 1.52407
33.54555 1.52444
33.54565 1.52482
33.54575 1.52532
33.54585 1.52557
33.54595 1.52594
33.54605 1.52619
33.54615 1.52657
33.54625 1.52682
33.54635 1.52707
33.54645 1.52732
33.54655 1.52744
33.54665 1.52769
33.54675 1.52782
33.54685 1.52794
33.54695 1.52807
33.54705 1.52807
33.54715 1.52819
33.54725 1.52819
33.54735 1.52819
33.54745 1.52819
33.54755 1.52807
33.54765 1.52807
33.54775 1.52794
33.54785 1.52782
33.54795 1.52782
33.54805 1.52769
33.54815 1.52744
33.54825 1.52732
33.54835 1.52719
33.54845 1.52694
33.54855 1.52682
33.54865 1.52657
33.54875 1.52632
33.54885 1.52607
33.54895 1.52582
33.54905 1.52557
33.54915 1.52532
33.54925 1.52494
33.54935 1.52469
33.54945 1.52432
33.54955 1.52394
33.54965 1.52369
33.54975 1.52332
33.54985 1.52294
33.54995 1.52257
33.55005 1.52219
33.55015 1.52182
33.55025 1.52144
33.55035 1.52107
33.55045 1.52069
33.55055 1.52019
33.55065 1.51982
33.55075 1.51944
33.55085 1.51907
33.55095 1.51869
33.55105 1.51832
33.55115 1.51794
33.55125 1.51757
33.55135 1.51719
33.55145 1.51694
33.55155 1.51657
33.55165 1.51632
33.55175 1.51594
33.55185 1.51569
33.55195 1.51544
33.55205 1.51519
33.55215 1.51507
33.55225 1.51482
33.55235 1.51469
33.55245 1.51457
33.55255 1.51444
33.55265 1.51444
33.55275 1.51444
33.55285 1.51444
33.55295 1.51444
33.55305 1.51444
33.55315 1.51457
33.55325 1.51469
33.55335 1.51469
33.55345 1.51494
33.55355 1.51507
33.55365 1.51532
33.55375 1.51544
33.55385 1.51569
33.55395 1.51594
33.55405 1.51632
33.55415 1.51657
33.55425 1.51682
33.55435 1.51719
33.55445 1.51744
33.55455 1.51782
33.55465 1.51819
33.55475 1.51844
33.55485 1.51882
33.55495 1.51919
33.55505 1.51944
33.55515 1.51982
33.55525 1.52007
33.55535 1.52044
33.55545 1.52082
33.55555 1.52107
33.55565 1.52132
33.55575 1.52169
33.55585 1.52194
33.55595 1.52219
33.55605 1.52244
33.55615 1.52269
33.55625 1.52294
33.55635 1.52319
33.55645 1.52332
33.55655 1.52357
33.55665 1.52369
33.55675 1.52394
33.55685 1.52407
33.55695 1.52419
33.55705 1.52419
33.55715 1.52432
33.55725 1.52444
33.55735 1.52444
33.55745 1.52457
33.55755 1.52457
33.55765 1.52457
33.55775 1.52457
33.55785 1.52457
33.55795 1.52457
33.55805 1.52457
33.55815 1.52444
33.55825 1.52444
33.55835 1.52432
33.55845 1.52419
33.55855 1.52419
33.55865 1.52407
33.55875 1.52382
33.55885 1.52369
33.55895 1.52357
33.55905 1.52332
33.55915 1.52319
33.55925 1.52294
33.55935 1.52282
33.55945 1.52257
33.55955 1.52232
33.55965 1.52207
33.55975 1.52182
33.55985 1.52157
33.55995 1.52132
33.56005 1.52119
33.56015 1.52082
33.56025 1.52057
33.56035 1.52044
33.56045 1.52019
33.56055 1.51982
33.56065 1.51969
33.56075 1.51944
33.56085 1.51919
33.56095 1.51894
33.56105 1.51869
33.56115 1.51844
33.56125 1.51832
33.56135 1.51807
33.56145 1.51794
33.56155 1.51769
33.56165 1.51757
33.56175 1.51744
33.56185 1.51732
33.56195 1.51719
33.56205 1.51707
33.56215 1.51694
33.56225 1.51694
33.56235 1.51682
33.56245 1.51682
33.56255 1.51682
33.56265 1.51682
33.56275 1.51669
33.56285 1.51669
33.56295 1.51669
33.56305 1.51682
33.56315 1.51682
33.56325 1.51682
33.56335 1.51694
33.56345 1.51694
33.56355 1.51707
33.56365 1.51707
33.56375 1.51719
33.56385 1.51732
33.56395 1.51744
33.56405 1.51744
33.56415 1.51757
33.56425 1.51769
33.56435 1.51782
33.56445 1.51794
33.56455 1.51794
33.56465 1.51807
33.56475 1.51819
33.56485 1.51832
33.56495 1.51844
33.56505 1.51844
33.56515 1.51857
33.56525 1.51869
33.56535 1.51869
33.56545 1.51882
33.56555 1.51882
33.56565 1.51882
33.56575 1.51882
33.56585 1.51894
33.56595 1.51894
33.56605 1.51894
33.56615 1.51894
33.56625 1.51882
33.56635 1.51882
33.56645 1.51882
33.56655 1.51869
33.56665 1.51869
33.56675 1.51857
33.56685 1.51857
33.56695 1.51844
33.56705 1.51832
33.56715 1.51819
33.56725 1.51807
33.56735 1.51794
33.56745 1.51782
33.56755 1.51769
33.56765 1.51757
33.56775 1.51744
33.56785 1.51732
33.56795 1.51719
33.56805 1.51707
33.56815 1.51694
33.56825 1.51682
33.56835 1.51669
33.56845 1.51657
33.56855 1.51657
33.56865 1.51644
33.56875 1.51644
33.56885 1.51632
33.56895 1.51632
33.56905 1.51632
33.56915 1.51632
33.56925 1.51632
33.56935 1.51632
33.56945 1.51632
33.56955 1.51644
33.56965 1.51644
33.56975 1.51657
33.56985 1.51669
33.56995 1.51682
33.57005 1.51694
33.57015 1.51707
33.57025 1.51732
33.57035 1.51744
33.57045 1.51769
33.57055 1.51794
33.57065 1.51819
33.57075 1.51832
33.57085 1.51857
33.57095 1.51894
33.57105 1.51919
33.57115 1.51944
33.57125 1.51969
33.57135 1.51994
33.57145 1.52019
33.57155 1.52044
33.57165 1.52057
33.57175 1.52094
33.57185 1.52107
33.57195 1.52132
33.57205 1.52144
33.57215 1.52169
33.57225 1.52194
33.57235 1.52207
33.57245 1.52219
33.57255 1.52232
33.57265 1.52244
33.57275 1.52257
33.57285 1.52257
33.57295 1.52269
33.57305 1.52269
33.57315 1.52269
33.57325 1.52269
33.57335 1.52257
33.57345 1.52257
33.57355 1.52244
33.57365 1.52232
33.57375 1.52219
33.57385 1.52194
33.57395 1.52182
33.57405 1.52157
33.57415 1.52144
33.57425 1.52119
33.57435 1.52094
33.57445 1.52069
33.57455 1.52044
33.57465 1.52019
33.57475 1.51982
33.57485 1.51957
33.57495 1.51932
33.57505 1.51894
33.57515 1.51869
33.57525 1.51844
33.57535 1.51807
33.57545 1.51782
33.57555 1.51757
33.57565 1.51732
33.57575 1.51707
33.57585 1.51682
33.57595 1.51657
33.57605 1.51632
33.57615 1.51607
33.57625 1.51594
33.57635 1.51569
33.57645 1.51557
33.57655 1.51544
33.57665 1.51532
33.57675 1.51519
33.57685 1.51507
33.57695 1.51507
33.57705 1.51494
33.57715 1.51494
33.57725 1.51494
33.57735 1.51482
33.57745 1.51482
33.57755 1.51482
33.57765 1.51482
33.57775 1.51494
33.57785 1.51494
33.57795 1.51494
33.57805 1.51494
33.57815 1.51507
33.57825 1.51507
33.57835 1.51519
33.57845 1.51519
33.57855 1.51519
33.57865 1.51532
33.57875 1.51532
33.57885 1.51532
33.57895 1.51544
33.57905 1.51544
33.57915 1.51544
33.57925 1.51544
33.57935 1.51544
33.57945 1.51544
33.57955 1.51557
33.57965 1.51544
33.57975 1.51544
33.57985 1.51544
33.57995 1.51544
33.58005 1.51544
33.58015 1.51532
33.58025 1.51532
33.58035 1.51532
33.58045 1.51519
33.58055 1.51519
33.58065 1.51507
33.58075 1.51507
33.58085 1.51494
33.58095 1.51482
33.58105 1.51482
33.58115 1.51469
33.58125 1.51457
33.58135 1.51457
33.58145 1.51444
33.58155 1.51444
33.58165 1.51444
33.58175 1.51432
33.58185 1.51432
33.58195 1.51432
33.58205 1.51419
33.58215 1.51419
33.58225 1.51419
33.58235 1.51419
33.58245 1.51419
33.58255 1.51407
33.58265 1.51419
33.58275 1.51407
33.58285 1.51407
33.58295 1.51407
33.58305 1.51419
33.58315 1.51419
33.58325 1.51419
33.58335 1.51419
33.58345 1.51432
33.58355 1.51432
33.58365 1.51444
33.58375 1.51457
33.58385 1.51457
33.58395 1.51469
33.58405 1.51482
33.58415 1.51494
33.58425 1.51494
33.58435 1.51507
33.58445 1.51519
33.58455 1.51532
33.58465 1.51544
33.58475 1.51557
33.58485 1.51569
33.58495 1.51582
33.58505 1.51594
33.58515 1.51607
33.58525 1.51632
33.58535 1.51644
33.58545 1.51657
33.58555 1.51669
33.58565 1.51694
33.58575 1.51707
33.58585 1.51732
33.58595 1.51744
33.58605 1.51757
33.58615 1.51782
33.58625 1.51807
33.58635 1.51819
33.58645 1.51844
33.58655 1.51857
33.58665 1.51869
33.58675 1.51894
33.58685 1.51919
33.58695 1.51932
33.58705 1.51957
33.58715 1.51969
33.58725 1.51994
33.58735 1.52007
33.58745 1.52032
33.58755 1.52044
33.58765 1.52069
33.58775 1.52082
33.58785 1.52107
33.58795 1.52119
33.58805 1.52144
33.58815 1.52157
33.58825 1.52169
33.58835 1.52194
33.58845 1.52207
33.58855 1.52219
33.58865 1.52232
33.58875 1.52257
33.58885 1.52269
33.58895 1.52282
33.58905 1.52307
33.58915 1.52319
33.58925 1.52332
33.58935 1.52357
33.58945 1.52369
33.58955 1.52394
33.58965 1.52407
33.58975 1.52432
33.58985 1.52444
33.58995 1.52469
33.59005 1.52494
33.59015 1.52507
33.59025 1.52532
33.59035 1.52557
33.59045 1.52582
33.59055 1.52607
33.59065 1.52632
33.59075 1.52669
33.59085 1.52694
33.59095 1.52719
33.59105 1.52757
33.59115 1.52782
33.59125 1.52819
33.59135 1.52857
33.59145 1.52882
33.59155 1.52919
33.59165 1.52957
33.59175 1.52994
33.59185 1.53019
33.59195 1.53057
33.59205 1.53094
33.59215 1.53119
33.59225 1.53157
33.59235 1.53182
33.59245 1.53219
33.59255 1.53244
33.59265 1.53269
33.59275 1.53294
33.59285 1.53319
33.59295 1.53344
33.59305 1.53357
33.59315 1.53382
33.59325 1.53394
33.59335 1.53407
33.59345 1.53419
33.59355 1.53419
33.59365 1.53432
33.59375 1.53432
33.59385 1.53432
33.59395 1.53419
33.59405 1.53419
33.59415 1.53407
33.59425 1.53407
33.59435 1.53382
33.59445 1.53369
33.59455 1.53357
33.59465 1.53332
33.59475 1.53307
33.59485 1.53294
33.59495 1.53269
33.59505 1.53244
33.59515 1.53219
33.59525 1.53194
33.59535 1.53169
33.59545 1.53144
33.59555 1.53119
33.59565 1.53094
33.59575 1.53069
33.59585 1.53044
33.59595 1.53019
33.59605 1.53007
33.59615 1.52982
33.59625 1.52957
33.59635 1.52944
33.59645 1.52919
33.59655 1.52907
33.59665 1.52894
33.59675 1.52882
33.59685 1.52869
33.59695 1.52869
33.59705 1.52857
33.59715 1.52857
33.59725 1.52844
33.59735 1.52844
33.59745 1.52844
33.59755 1.52857
33.59765 1.52857
33.59775 1.52857
33.59785 1.52869
33.59795 1.52869
33.59805 1.52882
33.59815 1.52894
33.59825 1.52907
33.59835 1.52907
33.59845 1.52932
33.59855 1.52932
33.59865 1.52944
33.59875 1.52957
33.59885 1.52969
33.59895 1.52994
33.59905 1.53007
33.59915 1.53019
33.59925 1.53032
33.59935 1.53044
33.59945 1.53057
33.59955 1.53069
33.59965 1.53082
33.59975 1.53094
33.59985 1.53107
33.59995 1.53119
33.60005 1.53119
33.60015 1.53132
33.60025 1.53144
33.60035 1.53144
33.60045 1.53157
33.60055 1.53157
33.60065 1.53169
33.60075 1.53169
33.60085 1.53182
33.60095 1.53182
33.60105 1.53182
33.60115 1.53194
33.60125 1.53194
33.60135 1.53207
33.60145 1.53207
33.60155 1.53207
33.60165 1.53207
33.60175 1.53219
33.60185 1.53219
33.60195 1.53219
33.60205 1.53219
33.60215 1.53219
33.60225 1.53219
33.60235 1.53219
33.60245 1.53219
33.60255 1.53219
33.60265 1.53219
33.60275 1.53219
33.60285 1.53207
33.60295 1.53207
33.60305 1.53207
33.60315 1.53194
33.60325 1.53194
33.60335 1.53194
33.60345 1.53182
33.60355 1.53169
33.60365 1.53157
33.60375 1.53157
33.60385 1.53144
33.60395 1.53132
33.60405 1.53107
33.60415 1.53094
33.60425 1.53069
33.60435 1.53057
33.60445 1.53032
33.60455 1.53007
33.60465 1.52982
33.60475 1.52957
33.60485 1.52932
33.60495 1.52907
33.60505 1.52882
33.60515 1.52857
33.60525 1.52832
33.60535 1.52794
33.60545 1.52769
33.60555 1.52744
33.60565 1.52719
33.60575 1.52694
33.60585 1.52657
33.60595 1.52632
33.60605 1.52607
33.60615 1.52582
33.60625 1.52557
33.60635 1.52532
33.60645 1.52519
33.60655 1.52494
33.60665 1.52482
33.60675 1.52457
33.60685 1.52444
33.60695 1.52432
33.60705 1.52419
33.60715 1.52419
33.60725 1.52407
33.60735 1.52407
33.60745 1.52407
33.60755 1.52407
33.60765 1.52407
33.60775 1.52407
33.60785 1.52419
33.60795 1.52419
33.60805 1.52444
33.60815 1.52444
33.60825 1.52457
33.60835 1.52469
33.60845 1.52494
33.60855 1.52507
33.60865 1.52532
33.60875 1.52544
33.60885 1.52569
33.60895 1.52582
33.60905 1.52607
33.60915 1.52619
33.60925 1.52644
33.60935 1.52657
33.60945 1.52682
33.60955 1.52707
33.60965 1.52719
33.60975 1.52744
33.60985 1.52757
33.60995 1.52782
33.61005 1.52794
33.61015 1.52807
33.61025 1.52832
33.61035 1.52832
33.61045 1.52857
33.61055 1.52869
33.61065 1.52882
33.61075 1.52882
33.61085 1.52894
33.61095 1.52907
33.61105 1.52919
33.61115 1.52919
33.61125 1.52919
33.61135 1.52932
33.61145 1.52932
33.61155 1.52944
33.61165 1.52944
33.61175 1.52944
33.61185 1.52944
33.61195 1.52957
33.61205 1.52957
33.61215 1.52957
33.61225 1.52969
33.61235 1.52969
33.61245 1.52982
33.61255 1.52982
33.61265 1.52982
33.61275 1.52982
33.61285 1.52994
33.61295 1.52994
33.61305 1.53007
33.61315 1.53007
33.61325 1.53019
33.61335 1.53032
33.61345 1.53044
33.61355 1.53044
33.61365 1.53057
33.61375 1.53069
33.61385 1.53082
33.61395 1.53094
33.61405 1.53107
33.61415 1.53119
33.61425 1.53132
33.61435 1.53144
33.61445 1.53157
33.61455 1.53169
33.61465 1.53182
33.61475 1.53194
33.61485 1.53207
33.61495 1.53219
33.61505 1.53232
33.61515 1.53244
33.61525 1.53244
33.61535 1.53257
33.61545 1.53269
33.61555 1.53269
33.61565 1.53282
33.61575 1.53282
33.61585 1.53294
33.61595 1.53294
33.61605 1.53294
33.61615 1.53294
33.61625 1.53294
33.61635 1.53282
33.61645 1.53282
33.61655 1.53269
33.61665 1.53269
33.61675 1.53257
33.61685 1.53244
33.61695 1.53232
33.61705 1.53219
33.61715 1.53194
33.61725 1.53182
33.61735 1.53169
33.61745 1.53144
33.61755 1.53132
33.61765 1.53107
33.61775 1.53082
33.61785 1.53057
33.61795 1.53032
33.61805 1.53007
33.61815 1.52982
33.61825 1.52944
33.61835 1.52919
33.61845 1.52894
33.61855 1.52869
33.61865 1.52832
33.61875 1.52807
33.61885 1.52782
33.61895 1.52744
33.61905 1.52719
33.61915 1.52694
33.61925 1.52669
33.61935 1.52644
33.61945 1.52619
33.61955 1.52607
33.61965 1.52582
33.61975 1.52569
33.61985 1.52544
